"Case Logic PROPB-116 pentru laptop de 15.6inch, Black",280.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/case-logic/613780-propb-116-pentru-laptop-de-15-6inch-black/,PROPB116 BLACK,vexio,Laptop & Accesorii
"Case Logic Era Attache, 14"", Negru Obsidian",139.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/case-logic/613783-era-attache-14-negru-obsidian/,ERAA114,vexio,Laptop & Accesorii
Case Logic Geanta pentru laptop ADVA-111 de 11.6” Albastru inchis,92.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/case-logic/613789-geanta-pentru-laptop-adva-111-de-11-6-albastru-inchis/,ADVA111 DARK BLUE,vexio,Laptop & Accesorii
Memorie laptop Corsair Mac Memory 64GB (2 x 32GB) DDR4 2666MHz C18,635.99,-1,1,https://www.vexio.ro/memorii-laptop/corsair/616906-mac-memory-64gb-2-x-32gb-ddr4-2666mhz-c18/,CMSA64GX4M2A2666C18,vexio,Laptop & Accesorii
"THULE Husa Subterra pentru laptop de 15"" Black",176.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/thule/618841-husa-subterra-pentru-laptop-de-15-black/,TSS-315B BLACK,vexio,Laptop & Accesorii
"THULE Rucsac pentru laptop de 15.6 inch, Negru",769.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/thule/619012-rucsac-pentru-laptop-de-15-6-inch-negru/,C2CB-116 BLACK,vexio,Laptop & Accesorii
"THULE Geanta pentru laptop de 15.6 inch, Negru",640.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/thule/619015-geanta-pentru-laptop-de-15-6-inch-negru/,C2LB-116 BLACK,vexio,Laptop & Accesorii
"THULE Geanta pentru laptop 13.3 inch, Negru",512.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/thule/619018-geanta-pentru-laptop-13-3-inch-negru/,C2LB-113 BLACK,vexio,Laptop & Accesorii
"THULE Husa pentru MacBook Pro 16"" Neagra",159.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/thule/619213-husa-pentru-macbook-pro-16-neagra/,TGSE-2357 BLACK,vexio,Laptop & Accesorii
"THULE Husa pentru MacBook Pro 16'', Albastru",175.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/thule/619216-husa-pentru-macbook-pro-16-albastru/,TGSE-2357 BLUE,vexio,Laptop & Accesorii
Xiaomi Rucsac Business 21L Gri inchis,109.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/xiaomi/619807-rucsac-business-21l-gri-inchis/,BHR4903GL,vexio,Laptop & Accesorii
Xiaomi Rucsac Business 21 L Albastru deschis,143.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/xiaomi/619813-rucsac-business-21-l-albastru-deschis/,BHR4905GL,vexio,Laptop & Accesorii
Memorie laptop Crucial DDR4 - 16 GB -3200 - CL - 22 - Single...,170.99,-1,1,https://www.vexio.ro/memorii-laptop/crucial/627628-crucial-ddr4-16-gb-3200-cl-22-single-ct16g4sfra32a/,CT16G4SFRA32A,vexio,Laptop & Accesorii
"Trust Husa Primo Soft pentru laptop de 13.3"" Negru",46.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/trust/628435-husa-primo-soft-pentru-laptop-de-13-3-negru/,21251,vexio,Laptop & Accesorii
Trust Dalyx Aluminium 10-in-1 USB-C Multi-port Dock,276.99,-1,1,https://www.vexio.ro/statii-andocare/trust/628486-dalyx-aluminium-10-in-1-usb-c-multi-port-dock/,23417,vexio,Laptop & Accesorii
StarTech.com Dual 4K Docking Station - USB C and A (3.0) - Dual...,868.99,-1,1,https://www.vexio.ro/statii-andocare/startech/635377-startech-com-dual-4k-docking-station-usb-c-and-a-3-0-dual-monitor-displayport-plus-hdmi-dock-for-mac-windows-laptops-dk30a2dh-docking-station-2-x-hdmi/,DK30A2DH,vexio,Laptop & Accesorii
StarTech.com USB 3.0 to HDMI or VGA Adapter Dock - USB 3.0 Mini...,482.99,-1,1,https://www.vexio.ro/statii-andocare/startech/635401-startech-com-usb-3-0-to-hdmi-or-vga-adapter-dock-usb-3-0-mini-docking-station-w-usb-gbe-ports-portable-universal-laptop-travel-hub-usb3smdockhv-docking-station-hdmi/,USB3SMDOCKHV,vexio,Laptop & Accesorii
StarTech.com USB C Multiport Adapter - Portable USB Type-C Travel...,498.99,-1,1,https://www.vexio.ro/statii-andocare/startech/635488-startech-com-usb-c-multiport-adapter-portable-usb-type-c-travel-dock-4k-hdmi-2-pt-usb-hub-sd-gbe-60w-pd-pass-through-laptop-dock-docking-station-usb-c-thunderbolt-3/,DKT30CSDHPD,vexio,Laptop & Accesorii
"STARTECH TB3DKM2HDL, HDMI 4K 60Hz - 2x USB-A Gray",693.99,-1,1,https://www.vexio.ro/statii-andocare/startech/635491-tb3dkm2hdl-hdmi-4k-60hz-2x-usb-a-gray/,TB3DKM2HDL,vexio,Laptop & Accesorii
Memorie laptop Team Group Team Elite - DDR4 - 8 GB - SO-DIMM...,83.99,-1,1,https://www.vexio.ro/memorii-laptop/team-group/636163-team-elite-ddr4-8-gb-so-dimm-260-pin-unbuffered/,TED48G3200C22-S01,vexio,Laptop & Accesorii
Memorie laptop Team Group Team Elite - DDR4 - 32 GB - SO-DIMM...,308.99,-1,1,https://www.vexio.ro/memorii-laptop/team-group/636169-team-elite-ddr4-32-gb-so-dimm-260-pin-unbuffered/,TED432G3200C22-S01,vexio,Laptop & Accesorii
Memorie laptop Crucial - DDR4 - 16 GB: 2 x 8 GB - SO-DIMM 260-pin -...,231.99,-1,1,https://www.vexio.ro/memorii-laptop/crucial/636418-crucial-ddr4-16-gb-2-x-8-gb-so-dimm-260-pin-unbuffered/,CT2K8G4S266M,vexio,Laptop & Accesorii
Memorie laptop Crucial - DDR4 - 32 GB: 2 x 16 GB - SO-DIMM 260-pin...,438.99,-1,1,https://www.vexio.ro/memorii-laptop/crucial/636421-crucial-ddr4-32-gb-2-x-16-gb-so-dimm-260-pin-unbuffered/,CT2K16G4S24AM,vexio,Laptop & Accesorii
Memorie laptop Crucial - DDR4 - 32 GB: 2 x 16 GB - SO-DIMM 260-pin...,470.99,-1,1,https://www.vexio.ro/memorii-laptop/crucial/636424-crucial-ddr4-32-gb-2-x-16-gb-so-dimm-260-pin-unbuffered/,CT2K16G4S266M,vexio,Laptop & Accesorii
Memorie laptop Crucial DDR4 - 8 GB - SO-DIMM 260-pin - unbuffered,118.99,-1,1,https://www.vexio.ro/memorii-laptop/crucial/636427-ddr4-8-gb-so-dimm-260-pin-unbuffered/,CT8G4S266M,vexio,Laptop & Accesorii
Memorie laptop Crucial - DDR4 - 16 GB - SO-DIMM 260-pin - unbuffered,213.99,-1,1,https://www.vexio.ro/memorii-laptop/crucial/636430-crucial-ddr4-16-gb-so-dimm-260-pin-unbuffered/,CT16G4S24AM,vexio,Laptop & Accesorii
Memorie laptop Crucial - DDR4 - 16 GB - SO-DIMM 260-pin - unbuffered,213.99,-1,1,https://www.vexio.ro/memorii-laptop/crucial/636433-crucial-ddr4-16-gb-so-dimm-260-pin-unbuffered/,CT16G4S266M,vexio,Laptop & Accesorii
Memorie laptop Crucial DDR4 - 64 GB: 2 x 32 GB - SO-DIMM 260-pin -...,821.99,-1,1,https://www.vexio.ro/memorii-laptop/crucial/636439-ddr4-64-gb-2-x-32-gb-so-dimm-260-pin-unbuffered/,CT2K32G4SFD832A,vexio,Laptop & Accesorii
Memorie laptop Crucial - DDR4 - 32 GB: 2 x 16 GB - SO-DIMM 260-pin...,441.99,-1,1,https://www.vexio.ro/memorii-laptop/crucial/636448-crucial-ddr4-32-gb-2-x-16-gb-so-dimm-260-pin-unbuffered/,CT2K16G4SFRA32A,vexio,Laptop & Accesorii
Memorie laptop Crucial - DDR4 - 8 GB - SO-DIMM 260-pin - unbuffered,119.99,-1,1,https://www.vexio.ro/memorii-laptop/crucial/636454-crucial-ddr4-8-gb-so-dimm-260-pin-unbuffered/,CT8G4S24AM,vexio,Laptop & Accesorii
Memorie laptop Crucial - DDR4 - kit - 16 GB: 2 x 8 GB - SO-DIMM...,220.99,-1,1,https://www.vexio.ro/memorii-laptop/crucial/636460-crucial-ddr4-kit-16-gb-2-x-8-gb-so-dimm-260-pin-unbuffered/,CT2K8G4SFRA32A,vexio,Laptop & Accesorii
Memorie laptop Crucial - DDR4 - kit - 32 GB: 2 x 16 GB - SO-DIMM...,440.99,-1,1,https://www.vexio.ro/memorii-laptop/crucial/636463-crucial-ddr4-kit-32-gb-2-x-16-gb-so-dimm-260-pin-unbuffered/,CT2K16G4SFD824A,vexio,Laptop & Accesorii
Memorie laptop G.Skill SQ Series - DDR3 - 4 GB - SO-DIMM 204-pin -...,50.99,-1,1,https://www.vexio.ro/memorii-laptop/g-skill/636682-g-skill-sq-series-ddr3-4-gb-so-dimm-204-pin-unbuffered/,F3-12800CL11S-4GBSQ,vexio,Laptop & Accesorii
Memorie laptop G.Skill Ripjaws - DDR4 - module - 32 GB - SO-DIMM...,353.99,-1,1,https://www.vexio.ro/memorii-laptop/g-skill/636685-g-skill-ripjaws-ddr4-module-32-gb-so-dimm-260-pin-2666-mhz-pc4-21300-unbuffered/,F4-2666C19S-32GRS,vexio,Laptop & Accesorii
Memorie laptop G.Skill Ripjaws - DDR4 - kit - 64 GB: 2 x 32 GB -...,631.99,-1,1,https://www.vexio.ro/memorii-laptop/g-skill/636688-g-skill-ripjaws-ddr4-kit-64-gb-2-x-32-gb-so-dimm-260-pin-2666-mhz-pc4-21300-unbuffered/,F4-2666C19D-64GRS,vexio,Laptop & Accesorii
Memorie laptop G.Skill Ripjaws - DDR4 - module - 8 GB - SO-DIMM...,73.99,-1,1,https://www.vexio.ro/memorii-laptop/g-skill/636691-g-skill-ripjaws-ddr4-module-8-gb-so-dimm-260-pin-3200-mhz-pc4-25600-unbuffered/,F4-3200C22S-8GRS,vexio,Laptop & Accesorii
Memorie laptop G.Skill Ripjaws - DDR4 - kit - 16 GB: 2 x 8 GB -...,147.99,-1,1,https://www.vexio.ro/memorii-laptop/g-skill/636694-g-skill-ripjaws-ddr4-kit-16-gb-2-x-8-gb-so-dimm-260-pin-3200-mhz-pc4-25600-unbuffered/,F4-3200C22D-16GRS,vexio,Laptop & Accesorii
Memorie laptop G.Skill Ripjaws - DDR4 - module - 16 GB - SO-DIMM...,153.99,-1,1,https://www.vexio.ro/memorii-laptop/g-skill/636697-g-skill-ripjaws-ddr4-module-16-gb-so-dimm-260-pin-3200-mhz-pc4-25600-unbuffered/,F4-3200C22S-16GRS,vexio,Laptop & Accesorii
Memorie laptop G.Skill Ripjaws - DDR4 - kit - 32 GB: 2 x 16 GB -...,304.99,-1,1,https://www.vexio.ro/memorii-laptop/g-skill/636700-g-skill-ripjaws-ddr4-kit-32-gb-2-x-16-gb-so-dimm-260-pin-3200-mhz-pc4-25600-unbuffered/,F4-3200C22D-32GRS,vexio,Laptop & Accesorii
Memorie laptop G.Skill Ripjaws - DDR4 - module - 32 GB - SO-DIMM...,359.99,-1,1,https://www.vexio.ro/memorii-laptop/g-skill/636703-g-skill-ripjaws-ddr4-module-32-gb-so-dimm-260-pin-3200-mhz-pc4-25600-unbuffered/,F4-3200C22S-32GRS,vexio,Laptop & Accesorii
Memorie laptop G.Skill Ripjaws - DDR4 - kit - 64 GB: 2 x 32 GB -...,645.99,-1,1,https://www.vexio.ro/memorii-laptop/g-skill/636706-g-skill-ripjaws-ddr4-kit-64-gb-2-x-32-gb-so-dimm-260-pin-3200-mhz-pc4-25600-unbuffered/,F4-3200C22D-64GRS,vexio,Laptop & Accesorii
Memorie laptop Kingston ValueRAM - DDR4 - 4 GB - SO-DIMM 260-pin -...,83.99,-1,1,https://www.vexio.ro/memorii-laptop/kingston/637369-valueram-ddr4-4-gb-so-dimm-260-pin-unbuffered/,KVR32S22S6/4,vexio,Laptop & Accesorii
Memorie laptop Kingston ValueRAM - DDR4 - 8 GB - SO-DIMM 260-pin -...,87.99,-1,1,https://www.vexio.ro/memorii-laptop/kingston/637372-valueram-ddr4-8-gb-so-dimm-260-pin-unbuffered/,KVR32S22S8/8,vexio,Laptop & Accesorii
Memorie laptop Kingston DDR4 16 GB - SO-DIMM 260-pin - unbuffered,159.99,-1,1,https://www.vexio.ro/memorii-laptop/kingston/637375-ddr4-16-gb-so-dimm-260-pin-unbuffered/,KVR32S22S8/16,vexio,Laptop & Accesorii
Memorie laptop Kingston DDR4 - module - 32 GB - SO-DIMM 260-pin -...,319.99,-1,1,https://www.vexio.ro/memorii-laptop/kingston/637399-ddr4-module-32-gb-so-dimm-260-pin-3200-mhz-pc4-25600-unbuffered/,KCP432SD8/32,vexio,Laptop & Accesorii
Memorie laptop Dell DDR4 - 16 GB - SO-DIMM 260-pin - unbuffered,692.99,-1,1,https://www.vexio.ro/memorii-laptop/dell/637636-ddr4-16-gb-so-dimm-260-pin-unbuffered/,AA937596,vexio,Laptop & Accesorii
"Memorie laptop Mushkin MES4S293MF8G, DDR4, 8GB, 2933MHz, CL 21",84.99,-1,1,https://www.vexio.ro/memorii-laptop/mushkin/642154-mes4s293mf8g-ddr4-8gb-2933mhz-cl-21/,MES4S293MF8G,vexio,Laptop & Accesorii
"Memorie laptop Mushkin MES4S293MF16G, DDR4 SODIMM, 16GB, 2933MHz,...",153.99,-1,1,https://www.vexio.ro/memorii-laptop/mushkin/642208-mes4s293mf16g-ddr4-sodimm-16gb-2933mhz-cl-21/,MES4S293MF16G,vexio,Laptop & Accesorii
"Memorie laptop Mushkin MES4S320NF16G, DDR4, 16GB, DDR4, 3200MHz, CL...",151.99,-1,1,https://www.vexio.ro/memorii-laptop/mushkin/642706-mes4s320nf16g-ddr4-16gb-ddr4-3200mhz-cl-22-1-2v/,MES4S320NF16G,vexio,Laptop & Accesorii
"Memorie laptop Mushkin MES4S320NF8GX2, DDR4, 16GB, 3200MHz, CL 22,...",169.99,-1,1,https://www.vexio.ro/memorii-laptop/mushkin/642709-mes4s320nf8gx2-ddr4-16gb-3200mhz-cl-22-dual-kit/,MES4S320NF8GX2,vexio,Laptop & Accesorii
Memorie laptop Mushkin MRA4S320NNNF16GX2 SO-DIMM 32 GB DDR4-3200...,315.99,-1,1,https://www.vexio.ro/memorii-laptop/mushkin/642892-mra4s320nnnf16gx2-so-dimm-32-gb-ddr4-3200-kit-pc4-25600s-1-2v/,MRA4S320NNNF16GX2,vexio,Laptop & Accesorii
"Dicota Sleeve PERFECT 14-14.1""",87.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651549-sleeve-perfect-14-14-1/,D31187,vexio,Laptop & Accesorii
"Dicota Sleeve PERFECT 15-15.6""",93.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651567-sleeve-perfect-15-15-6/,D31188,vexio,Laptop & Accesorii
Dicota Top Traveller Wireless Mouse Kit,121.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651579-top-traveller-wireless-mouse-kit/,D31685,vexio,Laptop & Accesorii
"Wenger Husa BC Fix pentru laptop de 11.6-12.5"" Negru",63.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/wenger/651585-husa-bc-fix-pentru-laptop-de-11-6-12-5-negru/,610181,vexio,Laptop & Accesorii
"Wenger BC Fix 15,6 inch 610182 neagră",88.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/wenger/651591-bc-fix-15-6-inch-610182-neagra/,610182,vexio,Laptop & Accesorii
Dicota BASE XX CLAMSHELL 13-14.1″ BLACK,38.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651603-base-xx-clamshell-13-14-1-black/,D31794,vexio,Laptop & Accesorii
"Dicota BASE XX Clamshell black 14-15.6""",48.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651609-base-xx-clamshell-black-14-15-6/,D31795,vexio,Laptop & Accesorii
"Dicota BASE XX TOPLOADER black 13-14.1""",45.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651621-base-xx-toploader-black-13-14-1/,D31797,vexio,Laptop & Accesorii
"Dicota BASE XX TOPLOADER black 14-15.6""",75.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651627-base-xx-toploader-black-14-15-6/,D31798,vexio,Laptop & Accesorii
"Dicota Case Slim Eco BASE 13-14.1""",94.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651633-case-slim-eco-base-13-14-1/,D31304-RPET,vexio,Laptop & Accesorii
"Dicota BASE XX Sleeve Plus black 13-13.3""",50.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651645-base-xx-sleeve-plus-black-13-13-3/,D31789,vexio,Laptop & Accesorii
"Dicota BASE XX SLIM CASE black 13-14.1""",61.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651651-base-xx-slim-case-black-13-14-1/,D31800,vexio,Laptop & Accesorii
"Dicota BASE XX SLIM CASE black 10-12.5""",61.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651657-base-xx-slim-case-black-10-12-5/,D31799,vexio,Laptop & Accesorii
Dicota BASE XX 13-15.6″ BLACK,85.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651663-base-xx-13-15-6-black/,D31792,vexio,Laptop & Accesorii
"Dicota Case Slim Eco BASE 11-12.5"" Grey",83.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651675-case-slim-eco-base-11-12-5-grey/,D31301-RPET,vexio,Laptop & Accesorii
"Dicota Case Slim Eco BASE 13-14.1"" Grey",98.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651681-case-slim-eco-base-13-14-1-grey/,D31305-RPET,vexio,Laptop & Accesorii
"Dicota Case Slim Eco BASE 13-14.1"" Blue",99.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651693-case-slim-eco-base-13-14-1-blue/,D31307-RPET,vexio,Laptop & Accesorii
"Dicota Plus Eco BASE 13-15.6""",199.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651699-plus-eco-base-13-15-6/,D31839-RPET,vexio,Laptop & Accesorii
"Dicota Case Slim Eco BASE 11-12.5""",91.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651705-case-slim-eco-base-11-12-5/,D31300-RPET,vexio,Laptop & Accesorii
"Dicota Case Slim Plus Eco BASE 13-15.6""",141.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651711-case-slim-plus-eco-base-13-15-6/,D31838-RPET,vexio,Laptop & Accesorii
"Dicota BASE XX Sleeve 14.1""",38.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651717-base-xx-sleeve-14-1/,D31785,vexio,Laptop & Accesorii
"Dicota BASE XX Sleeve Plus black 12-12.5""",49.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651723-base-xx-sleeve-plus-black-12-12-5/,D31788,vexio,Laptop & Accesorii
"Dicota BASE XX Sleeve Plus black 10-11.6""",48.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651729-base-xx-sleeve-plus-black-10-11-6/,D31787,vexio,Laptop & Accesorii
Dicota BASE XX SLEEVE 13-13.3″ BLACK,36.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651741-base-xx-sleeve-13-13-3-black/,D31784,vexio,Laptop & Accesorii
"Dicota Eco Multi BASE 13-14.1""",91.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651747-eco-multi-base-13-14-1/,D31323-RPET,vexio,Laptop & Accesorii
"Dicota Eco Multi BASE 14-15.6"" Grey",102.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651759-eco-multi-base-14-15-6-grey/,D30918-RPET,vexio,Laptop & Accesorii
"Dicota Eco Multi BASE 15-17.3"" Red",109.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651771-eco-multi-base-15-17-3-red/,D30917-RPET,vexio,Laptop & Accesorii
"Dicota Sleeve Eco BASE 14-14.1""",89.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651777-sleeve-eco-base-14-14-1/,D31825,vexio,Laptop & Accesorii
"Dicota Case Slim Eco BASE 15-15.6""",108.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dicota/651783-case-slim-eco-base-15-15-6/,D31308-RPET,vexio,Laptop & Accesorii
360° aluminium laptop stand POUT EYES 4 metal gray,197.99,-1,1,https://www.vexio.ro/standuri-de-racire/pout/652965-360-aluminium-laptop-stand-pout-eyes-4-metal-gray/,POUT-01001G,vexio,Laptop & Accesorii
POUT Suport pentru laptop universal din lemn cu incarcarea wireless...,374.99,-1,1,https://www.vexio.ro/standuri-de-racire/pout/652971-suport-pentru-laptop-universal-din-lemn-cu-incarcarea-wireless-a-telefonului-negru/,POUT-02401-B,vexio,Laptop & Accesorii
"POUT Suport din lemn pentru monitor de marime universala, Alb",374.99,-1,1,https://www.vexio.ro/standuri-de-racire/pout/652977-suport-din-lemn-pentru-monitor-de-marime-universala-alb/,POUT-02401-W,vexio,Laptop & Accesorii
"Serioux Geanta Smart Travel ST9610 pentru laptop de 15.6"" Negru",91.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/serioux/653103-geanta-smart-travel-st9610-pentru-laptop-de-15-6-negru/,SRXNB-ST9610,vexio,Laptop & Accesorii
"Serioux Geanta Smart Travel ST9611 pentru tableta de 7.9"" Negru",49.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/serioux/653121-geanta-smart-travel-st9611-pentru-tableta-de-7-9-negru/,SRX-ST9611,vexio,Laptop & Accesorii
"Dell Essential PE1520C pentru Laptop de 15.6inch, Black",401.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/dell/653145-essential-pe1520c-pentru-laptop-de-15-6inch-black/,460-BCQL,vexio,Laptop & Accesorii
Memorie laptop Adata 32GB 3200Mhz CL22 1.2V,320.99,-1,1,https://www.vexio.ro/memorii-laptop/adata/670959-32gb-3200mhz-cl22-1-2v/,AD4S320032G22-SGN,vexio,Laptop & Accesorii
Memorie laptop Adata SODIMM 16GB 2466Mhz AD4S266616G19-SGN,168.24,-1,1,https://www.vexio.ro/memorii-laptop/adata/670971-sodimm-16gb-2466mhz-ad4s266616g19-sgn/,AD4S266616G19-SGN,vexio,Laptop & Accesorii
Memorie laptop Adata SODIMM 8GB 3200 AD4S32008G22-SGN,78.99,-1,1,https://www.vexio.ro/memorii-laptop/adata/670983-sodimm-8gb-3200-ad4s32008g22-sgn/,AD4S32008G22-SGN,vexio,Laptop & Accesorii
Memorie laptop Adata DDR4 8GB 2666 AD4S26668G19-SGN,87.57,-1,1,https://www.vexio.ro/memorii-laptop/adata/671091-ddr4-8gb-2666-ad4s26668g19-sgn/,AD4S26668G19-SGN,vexio,Laptop & Accesorii
Memorie laptop Kingston DDR4 16GB K2 2666 KF426S15IBK2/16,193.99,-1,1,https://www.vexio.ro/memorii-laptop/kingston/671283-ddr4-16gb-k2-2666-kf426s15ibk2-16/,KF426S15IBK2/16,vexio,Laptop & Accesorii
Memorie laptop Kingston KS DDR4 16GB 2666 MHz,164.99,-1,1,https://www.vexio.ro/memorii-laptop/kingston/681765-ks-ddr4-16gb-2666-mhz/,KF426S16IB/16,vexio,Laptop & Accesorii
"Razer Protective Sleeve V2 pentru 15.6"", Model universal, Negru",357.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/razer/684333-protective-sleeve-v2-pentru-15-6-model-universal-negru/,RC21-01580100-R3M1,vexio,Laptop & Accesorii
"HP Prelude Topload 15.6inch, Grey",75.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/hp/684345-prelude-topload-15-6inch-grey/,1E7D7AA,vexio,Laptop & Accesorii
ALIMENTATOR LAPTOP AUTOMAT 45W 12-19.5V REBEL,110.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/rebel/684591-alimentator-laptop-automat-45w-12-19-5v-rebel/,KOM0939-45,vexio,Laptop & Accesorii
Trust Primo 90W-19V Universal Charger,167.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/trust/685005-trust-primo-90w-19v-universal-charger/,TR-22142,vexio,Laptop & Accesorii
Trust Primo 45W Universal Laptop Charger,106.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/trust/685041-trust-primo-45w-universal-laptop-charger/,TR-21904,vexio,Laptop & Accesorii
"Wenger Insight 16"" Grey",202.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/wenger/690795-insight-16-grey/,600646,vexio,Laptop & Accesorii
"Wenger City Traveler Carry-On black 15,6""",361.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/wenger/690861-city-traveler-carry-on-black-15-6/,606490,vexio,Laptop & Accesorii
"Wenger BC Top NB Sleeve Black 12.5""",64.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/wenger/690945-bc-top-nb-sleeve-black-12-5/,610183,vexio,Laptop & Accesorii
"Wenger Eva Black 13.3""",120.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/wenger/690951-eva-black-13-3/,604806,vexio,Laptop & Accesorii
"Wenger Syntry Carry-on black 14.1""",622.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/wenger/690963-syntry-carry-on-black-14-1/,610163,vexio,Laptop & Accesorii
"Wenger MX Commute Grey 16""",189.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/wenger/690981-mx-commute-grey-16/,611640,vexio,Laptop & Accesorii
"Wenger MX Reload Grey 14""",179.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/wenger/690999-mx-reload-grey-14/,611643,vexio,Laptop & Accesorii
"Wenger MX Light Grey 16""",195.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/wenger/691011-mx-light-grey-16/,611642,vexio,Laptop & Accesorii
"Wenger PlayerOne Gaming NB black 17.3""",462.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/wenger/691017-playerone-gaming-nb-black-17-3/,611650,vexio,Laptop & Accesorii
Wenger Alexa 16 Women's Backpack Cobalt,133.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/wenger/691023-alexa-16-women-s-backpack-cobalt/,606974,vexio,Laptop & Accesorii
Wenger Alexa 16 Women's Backpack Cabernet,133.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/wenger/691029-alexa-16-women-s-backpack-cabernet/,606983,vexio,Laptop & Accesorii
"Wenger PlayerMode Gaming-Laptop Backpack 15,6 Black",278.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/wenger/691125-playermode-gaming-laptop-backpack-15-6-black/,611651,vexio,Laptop & Accesorii
Wenger MX Professional Laptop Backpack,220.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/wenger/691131-mx-professional-laptop-backpack/,611641,vexio,Laptop & Accesorii
"Wenger CityPatrol 15,6 Laptop Backpack blue",292.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/wenger/691155-citypatrol-15-6-laptop-backpack-blue/,602810,vexio,Laptop & Accesorii
Wenger XC Fyrst Lightweight Drawstring Bag Black,56.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/wenger/691179-xc-fyrst-lightweight-drawstring-bag-black/,610167,vexio,Laptop & Accesorii
Verbatim USB-C Multiport Hub USB 3.0 HDMI,112.99,-1,1,https://www.vexio.ro/statii-andocare/verbatim/696933-usb-c-multiport-hub-usb-3-0-hdmi/,49140,vexio,Laptop & Accesorii
