Targus USB-C 65W PD CHARGER,149.99,-1,1,https://www.vexio.ro/baterii-laptop/targus/1882388-usb-c-65w-pd-charger/,APA107EU
Adaptor de voiaj Lenovo 65W USB-C,433.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/lenovo/1882396-65w-usb-c/,40AW0065WW
V7 BAT DELL XPS 9550 6 CELL,482.99,-1,1,https://www.vexio.ro/baterii-laptop/v7/1882412-v7-bat-dell-xps-9550-6-cell/,D-1P6KD-V7E
V7 BAT LENOVO TP T480S 3 CELL,505.99,-1,1,https://www.vexio.ro/baterii-laptop/v7/1882416-v7-bat-lenovo-tp-t480s-3-cell/,L-SB10K97621-V7E
V7 BAT HP ZBOOK 15 G5 15 G6,405.99,-1,1,https://www.vexio.ro/baterii-laptop/v7/1882424-v7-bat-hp-zbook-15-g5-15-g6/,H-L05766-855-V7E
V7 BAT DELL PRECISION 7530 7730,528.99,-1,1,https://www.vexio.ro/baterii-laptop/v7/1882428-v7-bat-dell-precision-7530-7730/,D-GW0K9-V7E
V7 BAT DELL LAT 5400 5401 5500,481.99,-1,1,https://www.vexio.ro/baterii-laptop/v7/1882432-v7-bat-dell-lat-5400-5401-5500/,D-W8GMW-V7E
V7 BAT LENOVO TP X1 CARBON G4,451.99,-1,1,https://www.vexio.ro/baterii-laptop/v7/1882440-v7-bat-lenovo-tp-x1-carbon-g4/,L-00HW029-V7E
V7 BAT LENOVO TP T460S T470S,420.99,-1,1,https://www.vexio.ro/baterii-laptop/v7/1882452-v7-bat-lenovo-tp-t460s-t470s/,L-00HW023-V7E
V7 BAT DELL XPS 9370 9380 7390,650.99,-1,1,https://www.vexio.ro/baterii-laptop/v7/1882456-v7-bat-dell-xps-9370-9380-7390/,D-G8VCF-V7E
V7 BAT DELL LAT 7300 7400 5300,451.99,-1,1,https://www.vexio.ro/baterii-laptop/v7/1882464-v7-bat-dell-lat-7300-7400-5300/,D-5VC2M-V7E
V7 BAT HP ELITEB 830 835 G7 G8,420.99,-1,1,https://www.vexio.ro/baterii-laptop/v7/1882472-v7-bat-hp-eliteb-830-835-g7-g8/,H-CC03XL-V7E
V7 BAT LENOVO TP T470 T480 A475,428.99,-1,1,https://www.vexio.ro/baterii-laptop/v7/1882480-v7-bat-lenovo-tp-t470-t480-a475/,L-01AV420-V7E
ORIGIN STORAGE REPLACEMENT 4C BATTERY,614.99,-1,1,https://www.vexio.ro/baterii-laptop/origin-storage/1882528-replacement-4c-battery/,V6W33-BTI
ORIGIN STORAGE REPLACEMENT 6C BATTERY,547.99,-1,1,https://www.vexio.ro/baterii-laptop/origin-storage/1882532-replacement-6c-battery/,451-BBZH-BTI
Dicota Încărcător pentru laptop universal PRO USB-C 120W,369.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/dicota/1882552-incarcator-pentru-laptop-universal-pro-usb-c-120w/,D31893
Adaptor de alimentare Acer 230W 5.5PHY White AC EU power cord,697.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/acer/1882556-230w-5-5phy-white-ac-eu-power-cord/,GP.ADT11.00M
V7 BAT LENOVO TP T470 T570 T480,474.99,-1,1,https://www.vexio.ro/baterii-laptop/v7/1882560-v7-bat-lenovo-tp-t470-t570-t480/,L-01AV492-V7E
"Case Logic Huxton pentru Laptop de 15.6inch, Black",163.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/case-logic/1911920-huxton-pentru-laptop-de-15-6inch-black/,HUXA215 BLACK
"Case Logic Jaunt WMBP-215 pentru laptop de 15.6inch, Stormy Weather",151.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/case-logic/1911940-jaunt-wmbp-215-pentru-laptop-de-15-6inch-stormy-weather/,3204866
"Case Logic Jaunt WMBP-215 pentru laptop de 15.6inch, Smoke Pine",151.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/case-logic/1911948-jaunt-wmbp-215-pentru-laptop-de-15-6inch-smoke-pine/,3204865
MOBILIS PRIVACY FILTER NOTEBOOK 13.3IN,122.99,-1,1,https://www.vexio.ro/accesorii-laptop/mobilis/1947100-privacy-filter-notebook-13-3in/,016226
Dicota PORTABLE LAPTOP/TABLET STAND,106.99,-1,1,https://www.vexio.ro/accesorii-laptop/dicota/1947112-portable-laptop-tablet-stand/,D31889
Dicota PRIVACY FILTER 2-WAY FOR,259.99,-1,1,https://www.vexio.ro/accesorii-laptop/dicota/1947116-privacy-filter-2-way-for/,D31890
Dicota PRIVACY FILTER 2-WAY FOR,272.99,-1,1,https://www.vexio.ro/accesorii-laptop/dicota/1947124-privacy-filter-2-way-for/,D31891
ACCO/KENSINGTON KENSINGTON PRIVACY FILTER MAG,407.99,-1,1,https://www.vexio.ro/accesorii-laptop/acco-kensington/1947152-kensington-privacy-filter-mag/,K58370WW
ACCO/KENSINGTON KENSINGTON PRIVACY FILTER MAG,453.99,-1,1,https://www.vexio.ro/accesorii-laptop/acco-kensington/1947156-kensington-privacy-filter-mag/,K58371WW
Dicota PRIVACY FILTER 2-WAY FOR LAPTOP,343.99,-1,1,https://www.vexio.ro/accesorii-laptop/dicota/1947188-privacy-filter-2-way-for-laptop/,D70520
Dicota PRIVACY FILTER 2-WAY FOR LAPTOP,253.99,-1,1,https://www.vexio.ro/accesorii-laptop/dicota/1947200-privacy-filter-2-way-for-laptop/,D70514
Dicota PRIVACY FILTER 4-WAY FOR LAPTOP,493.99,-1,1,https://www.vexio.ro/accesorii-laptop/dicota/1947232-privacy-filter-4-way-for-laptop/,D70521
Dicota PRIVACY FILTER 2-WAY FOR LAPTOP,258.99,-1,1,https://www.vexio.ro/accesorii-laptop/dicota/1947240-privacy-filter-2-way-for-laptop/,D70513
STARTECH LAPTOP STAND FOR DESK,504.99,-1,1,https://www.vexio.ro/accesorii-laptop/startech/1947288-laptop-stand-for-desk/,ADJ-LAPTOP-RISER
DIGITUS NOTEBOOK STAND WITH USB C HUB,403.99,-1,1,https://www.vexio.ro/accesorii-laptop/digitus/1947308-notebook-stand-with-usb-c-hub/,DA-90429
DIGITUS NOTEBOOK RISER,65.99,-1,1,https://www.vexio.ro/accesorii-laptop/digitus/1947312-notebook-riser/,DA-90368
DIGITUS VERTICAL NOTEBOOK STAND SILVER,118.99,-1,1,https://www.vexio.ro/accesorii-laptop/digitus/1947316-vertical-notebook-stand-silver/,DA-90439
DIGITUS NOTEBOOK DESK / WORKSTATION,98.99,-1,1,https://www.vexio.ro/accesorii-laptop/digitus/1947320-notebook-desk-workstation/,DA-90441
ORIGIN STORAGE SECURITY FILTER 4-WAY PLUG-IN,360.99,-1,1,https://www.vexio.ro/accesorii-laptop/origin-storage/1947428-security-filter-4-way-plug-in/,OSFNB4WPI16P7670
ACER NOTEBOOK STAND,225.99,-1,1,https://www.vexio.ro/accesorii-laptop/acer/1947436-acer-notebook-stand/,GP.OTH11.02X
Omoton Laptop stand LD02 (Silver),101.99,-1,1,https://www.vexio.ro/accesorii-laptop/omoton/1949736-omoton-laptop-stand-ld02-silver/,27430
OMOTON Tablet Stand Holder Adjustable (Silver),65.99,-1,1,https://www.vexio.ro/accesorii-laptop/omoton/1949748-omoton-tablet-stand-holder-adjustable-silver/,27437
OMOTON Tablet Stand Holder Adjustable (Black),49.99,-1,1,https://www.vexio.ro/accesorii-laptop/omoton/1949752-omoton-tablet-stand-holder-adjustable-black/,27438
"Targus Rucsac CityGear pentru laptop de 14"" Negru",311.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/targus/1949932-rucsac-citygear-pentru-laptop-de-14-negru/,TCG655GL
"Targus Rucsac Intellect pentru laptop de 15.6"" Negru",98.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/targus/1949936-rucsac-intellect-pentru-laptop-de-15-6-negru/,TBB565GL
ORIGIN STORAGE BTI 4C BATTERY LATITUDE 5320,656.99,-1,1,https://www.vexio.ro/baterii-laptop/origin-storage/1969492-bti-4c-battery-latitude-5320/,7FMXV-BTI
ORIGIN STORAGE BTI 4C BATTERY THINKPAD T570,463.99,-1,1,https://www.vexio.ro/baterii-laptop/origin-storage/1969496-bti-4c-battery-thinkpad-t570/,01AV493-BTI
ORIGIN STORAGE BTI 4C BATTERY LATITUDE 5501,516.99,-1,1,https://www.vexio.ro/baterii-laptop/origin-storage/1969504-bti-4c-battery-latitude-5501/,3HWPP-BTI
ORIGIN STORAGE BTI 4C BATTERY LATITUDE 7310,525.99,-1,1,https://www.vexio.ro/baterii-laptop/origin-storage/1969508-bti-4c-battery-latitude-7310/,35J09-BTI
ORIGIN STORAGE BTI 6C BATTERY FPRECISION 7550,641.99,-1,1,https://www.vexio.ro/baterii-laptop/origin-storage/1969512-bti-6c-battery-fprecision-7550/,PKWVM-BTI
ORIGIN STORAGE BTI 6C BATTERY ELITEBOOK 1050,526.99,-1,1,https://www.vexio.ro/baterii-laptop/origin-storage/1969544-bti-6c-battery-elitebook-1050/,ZG06XL-BTI
ORIGIN STORAGE BTI 4C BATTERY PRECISION 7530,641.99,-1,1,https://www.vexio.ro/baterii-laptop/origin-storage/1969560-bti-4c-battery-precision-7530/,5TF10-BTI
ORIGIN STORAGE BTI 2C BATTERY LATITUDE 12 7220,454.99,-1,1,https://www.vexio.ro/baterii-laptop/origin-storage/1969572-bti-2c-battery-latitude-12-7220/,J7HTX-BTI
ORIGIN STORAGE BTI 3C BATTERY DELL G7 7500,570.99,-1,1,https://www.vexio.ro/baterii-laptop/origin-storage/1969584-bti-3c-battery-dell-g7-7500/,8FCTC-BTI
ORIGIN STORAGE BTI 3C BATTERY INSPIRON 14 5000,552.99,-1,1,https://www.vexio.ro/baterii-laptop/origin-storage/1969592-bti-3c-battery-inspiron-14-5000/,G91J0-BTI
ORIGIN STORAGE BTI 4C BATTERY FUJITSU E558,704.99,-1,1,https://www.vexio.ro/baterii-laptop/origin-storage/1969604-bti-4c-battery-fujitsu-e558/,FPB0338S-BTI
ORIGIN STORAGE BTI 3C BATTERY LATITUDE 5320,525.99,-1,1,https://www.vexio.ro/baterii-laptop/origin-storage/1969616-bti-3c-battery-latitude-5320/,9JM71-BTI
ORIGIN STORAGE BTI 3C BATTERY PAVILION 15-DC,410.99,-1,1,https://www.vexio.ro/baterii-laptop/origin-storage/1969640-bti-3c-battery-pavilion-15-dc/,SR03XL-BTI
Lenovo 3YR Courier/Carry-in upgrade from 2YR Courier/Carry-in,190.99,-1,1,https://www.vexio.ro/accesorii-laptop/lenovo/2003797-3yr-courier-carry-in-upgrade-from-2yr-courier-carry-in/,5WS0K76344
Lenovo Warranty 4Y Depot/CCI upgrade from 2Y Depot/CCI,359.99,-1,1,https://www.vexio.ro/accesorii-laptop/lenovo/2003799-lenovo-warranty-4y-depot-cci-upgrade-from-2y-depot-cci/,5WS0W36569
NEWSTAR Suport pliabil universal pentru laptop sau tableta de maxim...,249.99,-1,1,https://www.vexio.ro/standuri-de-racire/newstar/2009529-suport-pliabil-universal-pentru-laptop-sau-tableta-de-maxim-17-negru/,NSLS200
"PORT Designs Suport pentru laptop de 15.6"" Negru",257.99,-1,1,https://www.vexio.ro/standuri-de-racire/port-designs/2009531-suport-pentru-laptop-de-15-6-negru/,901108
ESPERANZA EA144 notebook stand Black,42.99,-1,1,https://www.vexio.ro/standuri-de-racire/esperanza/2009535-ea144-notebook-stand-black/,EA144
"POUT Eyes3 Lift - Aluminium telescopic laptop stand, silver grey",293.99,-1,1,https://www.vexio.ro/standuri-de-racire/pout/2009537-pout-eyes3-lift-aluminium-telescopic-laptop-stand-silver-grey/,POUT-02701SG
"SAVIO Cooler pentru laptop de maxim 17.3"", 2xUSB, 6 ventilatoaare,...",126.99,-1,1,https://www.vexio.ro/standuri-de-racire/savio/2009541-cooler-pentru-laptop-de-maxim-17-3-2xusb-6-ventilatoaare-negru/,COS-01
"Portable stand for laptop and tablet, gray SAVIO PB-02",64.99,-1,1,https://www.vexio.ro/standuri-de-racire/savio/2009543-portable-stand-for-laptop-and-tablet-gray-savio-pb-02/,PB-02
"Natec Cooler laptop de 15.6""-17.3"", LED Negru",92.99,-1,1,https://www.vexio.ro/standuri-de-racire/natec/2009551-cooler-laptop-de-15-6-17-3-led-negru/,NPL-1926
"Trust Suport de racire pentru laptop de 16"" Gri",170.99,-1,1,https://www.vexio.ro/standuri-de-racire/trust/2009553-suport-de-racire-pentru-laptop-de-16-gri/,24613
"Modecom Cooler laptop de 17"" CF21 Negru",182.99,-1,1,https://www.vexio.ro/standuri-de-racire/modecom/2009555-cooler-laptop-de-17-cf21-negru/,PL-MC-CF-21-RGB
HAVIT Cooling pad GAMENOTE F2035,47.99,-1,1,https://www.vexio.ro/standuri-de-racire/havit/2009559-cooling-pad-gamenote-f2035/,F2035
Modecom MC-C5VP-20 Black Auto,11.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/modecom/2009917-modecom-mc-c5vp-20-black-auto/,ZT-MC-C5VP-20
notebook charger mitsu 19.5v 3.33a (4.8x1.7) - hp,83.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/mitsu/2009919-notebook-charger-mitsu-19-5v-3-33a-4-8x1-7-hp/,5ZM030
"notebook charger mitsu 20v 2a (5.5x2.5) - msi, medion, lenovo, itd",61.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/mitsu/2009925-notebook-charger-mitsu-20v-2a-5-5x2-5-msi-medion-lenovo-itd/,5ZM034
notebook charger mitsu 19v 2.1a (5.5x3.0 pin) - samsung,63.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/mitsu/2009927-notebook-charger-mitsu-19v-2-1a-5-5x3-0-pin-samsung/,5ZM048
Mitsu 19v 2.1a (2.5x0.7) charger / power supply - Asus ZM/AS1921,72.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/mitsu/2009933-mitsu-19v-2-1a-2-5x0-7-charger-power-supply-asus-zm-as1921/,5ZM008
notebook charger mitsu 19v 4.74a (4.5x3.0 pin) - asus,102.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/mitsu/2009939-notebook-charger-mitsu-19v-4-74a-4-5x3-0-pin-asus/,5ZM013
Qoltec 51757 power adapter/inverter Indoor 65 W Black,67.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/qoltec/2009943-qoltec-51757-power-adapter-inverter-indoor-65-w-black/,51757
Qoltec 51758 power adapter/inverter Indoor 65 W Black,69.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/qoltec/2009945-qoltec-51758-power-adapter-inverter-indoor-65-w-black/,51758
Qoltec 51761 Power adapter designed for Lenovo | 65W | 4 plugs |...,89.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/qoltec/2009947-qoltec-51761-power-adapter-designed-for-lenovo-65w-4-plugs-pluspower-cable/,51761
Qoltec 51527 Automatic universal power adapter 45W | 8 plugins |...,64.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/qoltec/2009949-qoltec-51527-automatic-universal-power-adapter-45w-8-plugins-pluspower-cable/,51527
Port Designs 900097 power adapter/inverter Indoor 90 W Black,206.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/port-designs/2009955-port-designs-900097-power-adapter-inverter-indoor-90-w-black/,900097
DELL 450-19036 power adapter/inverter Outdoor 90 W Black,176.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/dell/2009957-dell-450-19036-power-adapter-inverter-outdoor-90-w-black/,450-19036
DELL ADAPTER 90W 4.5MM BARREL AC KIT,274.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/dell/2009959-dell-adapter-90w-4-5mm-barrel-ac-kit/,450-AKQI
"Dudao F9 laptop stand, adjustable (gray)",45.99,-1,1,https://www.vexio.ro/standuri-de-racire/dudao/2010953-dudao-f9-laptop-stand-adjustable-gray/,26697
"Orico MA15-GY-BP laptop stand, aluminum (gray)",62.99,-1,1,https://www.vexio.ro/standuri-de-racire/orico/2010957-orico-ma15-gy-bp-laptop-stand-aluminum-gray/,27731
Cablu de securitate Delock Navilock cu 2 chei,72.99,-1,1,https://www.vexio.ro/accesorii-laptop/delock/2011051-navilock-cu-2-chei/,20595
Spacer SPDS-TYPEC-CHUPSG8 8 in 1 conectare laptop sau PC usb...,145.99,-1,1,https://www.vexio.ro/statii-andocare/spacer/2020673-spds-typec-chupsg8-8-in-1-conectare-laptop-sau-pc-usb-type-c-gri/,SPDS-TYPEC-CHUPSG8
"Spacer 3 in 1 conectare laptop sau PC usb Type-C, Gri",61.99,-1,1,https://www.vexio.ro/statii-andocare/spacer/2020675-3-in-1-conectare-laptop-sau-pc-usb-type-c-gri/,SPDS-TYPEC-HUP3
"Wenger Cohort 15.6inch, Black Native Print",112.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/wenger/2022011-cohort-15-6inch-black-native-print/,606475
"Wenger MX ECO 16inch, Charcoal",278.99,-1,1,https://www.vexio.ro/genti-rucsaci-si-huse/wenger/2022035-mx-eco-16inch-charcoal/,612261
Mitsu Apple MacBook Air 11 A1370 (5200 mAh),237.99,-1,1,https://www.vexio.ro/baterii-laptop/mitsu/2026003-mitsu-apple-macbook-air-11-a1370-5200-mah/,5BM315-BC/AP-A1406
Mitsu fr Asus UX430 3400mAh(39Wh) 11.55V,176.99,-1,1,https://www.vexio.ro/baterii-laptop/mitsu/2026005-mitsu-fr-asus-ux430-3400mah-39wh-11-55v/,5BM321-BC/AS-UX430
Mitsu fr HP430G6/450G6 3500mAh(40Wh) 11.55V,169.99,-1,1,https://www.vexio.ro/baterii-laptop/mitsu/2026013-mitsu-fr-hp430g6-450g6-3500mah-40wh-11-55v/,5BM318-BC/HP-450G6
Mitsu fr Lenovo ThinkPa T420s 4400mAh(49Wh)11.1,248.99,-1,1,https://www.vexio.ro/baterii-laptop/mitsu/2026019-mitsu-fr-lenovo-thinkpa-t420s-4400mah-49wh-11-1/,5BM241-BC/LE-T420S
Mitsu fr Dell 5481/5590 3600mAh(41Wh) 11.4V,187.99,-1,1,https://www.vexio.ro/baterii-laptop/mitsu/2026023-mitsu-fr-dell-5481-5590-3600mah-41wh-11-4v/,5BM729-BC/DE-5590
Mitsu do Dell E73/7490 3600mAh(41Wh) 11.4V,198.99,-1,1,https://www.vexio.ro/baterii-laptop/mitsu/2026025-mitsu-do-dell-e73-7490-3600mah-41wh-11-4v/,5BM724-BC/DE-E7390-11.4
Mitsu fr Dell E7440 3100mAh(34Wh) 11.1-10.8,183.99,-1,1,https://www.vexio.ro/baterii-laptop/mitsu/2026027-mitsu-fr-dell-e7440-3100mah-34wh-11-1-10-8/,5BM361-BC/DE-E7440-11.1
Mitsu fr HP 240/255 G2 2200mAh(24Wh) 11.1-10.8,92.99,-1,1,https://www.vexio.ro/baterii-laptop/mitsu/2026029-mitsu-fr-hp-240-255-g2-2200mah-24wh-11-1-10-8/,5BM402-BC/HP-240G2-11.1
Mitsu fr HP Omen 15-DC 3500mAh(54Wh) 15.4V,183.99,-1,1,https://www.vexio.ro/baterii-laptop/mitsu/2026031-mitsu-fr-hp-omen-15-dc-3500mah-54wh-15-4v/,5BM723-BC/HP-15DC
Mitsu fr T460s/T470s 2140mAh(24Wh) 11.1-10.8,198.99,-1,1,https://www.vexio.ro/baterii-laptop/mitsu/2026035-mitsu-fr-t460s-t470s-2140mah-24wh-11-1-10-8/,5BM725-BC/LE-T460S-2
Mitsu fr AcerAspV5-572 3560mAh(53Wh) 15v,187.99,-1,1,https://www.vexio.ro/baterii-laptop/mitsu/2026043-mitsu-fr-aceraspv5-572-3560mah-53wh-15v/,5BM732--BC//AC-V5-572
Mitsu fr Dell 5587/7588 3600mAh(55Wh) 15.2V,237.99,-1,1,https://www.vexio.ro/baterii-laptop/mitsu/2026045-mitsu-fr-dell-5587-7588-3600mah-55wh-15-2v/,5BM730-BC/DE-5587
Mitsu fr LenoT460s/470s 2000mAh(23Wh) 11.4V,187.99,-1,1,https://www.vexio.ro/baterii-laptop/mitsu/2026047-mitsu-fr-lenot460s-470s-2000mah-23wh-11-4v/,5BM731-BC/LE-T460S
#Mitsu fr Dell XPS159550 8500mAh(97Wh) 11.4V,331.99,-1,1,https://www.vexio.ro/baterii-laptop/mitsu/2026049-mitsu-fr-dell-xps159550-8500mah-97wh-11-4v/,5BM733-BC/DE-XPS15-GTPY
#Mitsu fr HP 14-BP 3400mAh(39Wh) 11.55V,167.99,-1,1,https://www.vexio.ro/baterii-laptop/mitsu/2026055-mitsu-fr-hp-14-bp-3400mah-39wh-11-55v/,5BM736-BC/HP-14
#Mitsu fr HP 240/50 G7/8 3400mAh(39Wh) 11.4V,152.99,-1,1,https://www.vexio.ro/baterii-laptop/mitsu/2026057-mitsu-fr-hp-240-50-g7-8-3400mah-39wh-11-4v/,5BM740-BC/HP-34G5
"#Mitsu fr Dell 7390,7490 5800mAh44Wh) 7.6-7.4V",183.99,-1,1,https://www.vexio.ro/baterii-laptop/mitsu/2026067-mitsu-fr-dell-7390-7490-5800mah44wh-7-6-7-4v/,5BM744-BC/DE-E7390S
"#Mitsu fr Dell 15,14 7600mAh(58Wh) 7.4-7.6V",294.99,-1,1,https://www.vexio.ro/baterii-laptop/mitsu/2026069-mitsu-fr-dell-15-14-7600mah-58wh-7-4-7-6v/,5BM746-BC/DE-5445-7.4
#Mitsu do HP 725G3/820G3 4000mAh(44Wh)11.1V-10.8,165.99,-1,1,https://www.vexio.ro/baterii-laptop/mitsu/2026073-mitsu-do-hp-725g3-820g3-4000mah-44wh-11-1v-10-8/,5BM745-BC/HP-725G3
#Mitsu do HP Pavilion360 3400mAh(39Wh) 11.55V,167.99,-1,1,https://www.vexio.ro/baterii-laptop/mitsu/2026075-mitsu-do-hp-pavilion360-3400mah-39wh-11-55v/,5BM742-BC/HP-X360-14BA
QOLTEC Universal power adapter 15W 7 plugs,50.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/qoltec/2026115-universal-power-adapter-15w-7-plugs/,51557
MITSU Power. Sup. ASUS 19V 3.42A ZM/AS19342P,79.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/mitsu/2026117-power-sup-asus-19v-3-42a-zm-as19342p/,ZM/AS19342P
MITSU Power supply 19.5v 3.34a (4.5x3.0 pin) - Dell,84.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/mitsu/2026119-power-supply-19-5v-3-34a-4-5x3-0-pin-dell/,ZM/DEL195334C
%Mitsu Pow. Sup. HP 19V 4.74A ZM/HP19474P,102.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/mitsu/2026121-mitsu-pow-sup-hp-19v-4-74a-zm-hp19474p/,ZM/HP19474P
MITSU Power supply 19.5v 2.31a (4.5x3.0 pin) - HP,73.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/mitsu/2026123-power-supply-19-5v-2-31a-4-5x3-0-pin-hp/,ZM/HP195231
Mitsu Pow. Sup. HP 19.5V 3.33A ZM/HP195333,75.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/mitsu/2026125-mitsu-pow-sup-hp-19-5v-3-33a-zm-hp195333/,ZM/HP195333
"MITSU Charge 19v 4.74a (5.5x2.5) - Asus, Toshiba, MSI, Packard...",97.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/mitsu/2026127-charge-19v-4-74a-5-5x2-5-asus-toshiba-msi-packard-bell-etc/,ZM/LIT19474
Mitsu Pow. Sup. SAMSUNG 19V 3.16A ZM/SAM19316C,69.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/mitsu/2026129-mitsu-pow-sup-samsung-19v-3-16a-zm-sam19316c/,ZM/SAM19316C
%Mitsu Pow. Sup. SAMSUNG 19V 4.74A ZM/SAM19474,99.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/mitsu/2026131-mitsu-pow-sup-samsung-19v-4-74a-zm-sam19474/,ZM/SAM19474
Mitsu Pow. Sup. SONY 19.5V 3.9A ZM/SON19539,101.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/mitsu/2026133-mitsu-pow-sup-sony-19-5v-3-9a-zm-son19539/,ZM/SON19539
Mitsu Pow. Sup. SONY 19.5V 4.7A ZM/SON19547,107.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/mitsu/2026135-mitsu-pow-sup-sony-19-5v-4-7a-zm-son19547/,ZM/SON19547
QOLTEC Power adapter universal 30W / 7 plugs,56.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/qoltec/2026137-power-adapter-universal-30w-7-plugs/,51736
QOLTEC Power adapter designed for Acer 65W 3plugs,67.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/qoltec/2026139-power-adapter-designed-for-acer-65w-3plugs/,51756
QOLTEC Impulse power supply 30W | 15V | 2A | 5.5 * 2.5,53.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/qoltec/2026153-impulse-power-supply-30w-15v-2a-5-5-2-5/,51520.30W
Microsoft Power Supply Surface Book 3 15 Commercial 127W USY-00005,637.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/microsoft/2026167-power-supply-surface-book-3-15-commercial-127w-usy-00005/,USY-00005
Green Cell Power Supply 18.5V 3.5A for HP 4.8-1.7mm 65W,64.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/green-cell/2026173-power-supply-18-5v-3-5a-for-hp-4-8-1-7mm-65w/,AD11P
Green Cell Power Supply PRO 19.5V 6.15A120WHP Omen 15-500,125.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/green-cell/2026177-power-supply-pro-19-5v-6-15a120whp-omen-15-500/,AD71P
Green Cell Power Supply PRO 19.5V 7.7A 150W HP 8530p 8530,175.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/green-cell/2026183-power-supply-pro-19-5v-7-7a-150w-hp-8530p-8530/,AD111P
Green Cell Power Supply PRO 12V 3.32A 40W SMG 303C 500C,72.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/green-cell/2026189-power-supply-pro-12v-3-32a-40w-smg-303c-500c/,AD59P
Green Cell Power Supply PRO 15V 5A 75W for Toshiba A10 A11,78.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/green-cell/2026195-power-supply-pro-15v-5a-75w-for-toshiba-a10-a11/,AD29P
Green Cell Power Supply PRO 19V 3.16A 60W SMG NP730U3E,67.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/green-cell/2026205-power-supply-pro-19v-3-16a-60w-smg-np730u3e/,AD95P
Green Cell Power Supply PRO 19V 6.32A 120W Asus N501J,136.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/green-cell/2026209-power-supply-pro-19v-6-32a-120w-asus-n501j/,AD103P
Green Cell Power Supply PRO 20V 2A 40W for Lenovo N585 S10,67.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/green-cell/2026217-power-supply-pro-20v-2a-40w-for-lenovo-n585-s10/,AD32P
"Green Cell Charger, AC adapter Microsoft 12V 3.6A 48W",85.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/green-cell/2026219-charger-ac-adapter-microsoft-12v-3-6a-48w/,AD62P
"Green Cell Charger, AC adapter Dell 19.5V 6.7A 130W",125.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/green-cell/2026221-charger-ac-adapter-dell-19-5v-6-7a-130w/,AD84P
Uniwersl noteb.Hama powe supply unit 15-19V/45W,117.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/hama/2026225-uniwersl-noteb-hama-powe-supply-unit-15-19v-45w/,200001
Hama Universal noteb.power supplu unit 15-19V/65W,184.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/hama/2026227-universal-noteb-power-supplu-unit-15-19v-65w/,200002
Hama Universal noteb.power supply unit 15-19V/90W,186.99,-1,1,https://www.vexio.ro/incarcatoare-laptop/hama/2026229-universal-noteb-power-supply-unit-15-19v-90w/,200003
